edad,trabajo,estado_civil,educacion,incumplimiento,balance,prestamo_vivienda,prestamo_personal,contacto,ultimo_dia_contacto,ultimo_mes_contacto,ultimo_contacto_duracion,campana,pdias,previo,presultado,y
25,emprendedor,soltero,superior,no,16874,si,si,celular,15,may,117,2,-1,0,desconocido,no
58,retirado,casado,primaria,no,1987,no,no,telefono,14,jul,185,4,-1,0,desconocido,no
39,emprendedor,casado,unknown,no,98,si,no,telefono,15,may,59,3,367,1,otro,no
40,independiente,casado,superior,no,642,no,no,celular,18,nov,147,3,-1,0,desconocido,no
38,collar azul,casado,secundaria,no,526,si,si,desconocido,23,may,553,2,-1,0,desconocido,no
66,administracion,soltero,superior,no,6483,no,no,celular,13,ago,275,1,-1,0,desconocido,no
47,administracion,casado,superior,no,2306,no,no,telefono,6,ago,239,4,-1,0,desconocido,si
37,collar azul,casado,secundaria,no,954,si,no,desconocido,2,jun,402,9,-1,0,desconocido,no
36,administracion,soltero,superior,no,-679,si,si,celular,7,may,172,1,93,1,fracaso,no
50,collar azul,casado,primaria,no,-1,no,no,celular,19,ago,195,2,-1,0,desconocido,no
76,retirado,casado,primaria,no,2590,no,no,telefono,9,feb,68,12,-1,0,desconocido,no
58,administracion,soltero,superior,no,331,no,si,celular,28,jul,82,3,-1,0,desconocido,no
42,admin.,casado,secundaria,no,4209,si,no,desconocido,5,jun,57,6,-1,0,desconocido,no
58,servicios,divorciado,secundaria,no,462,no,no,celular,13,nov,495,1,93,1,exito,si
28,independiente,soltero,superior,no,0,si,no,celular,21,jul,479,1,-1,0,desconocido,no
41,tecnico,casado,secundaria,no,0,no,no,celular,29,ago,141,2,-1,0,desconocido,no
30,administracion,casado,superior,no,151,no,no,celular,19,ago,82,4,-1,0,desconocido,no
32,administracion,divorciado,superior,no,883,si,no,celular,10,dic,798,1,185,5,otro,si
27,servicios,soltero,secundaria,no,266,no,si,celular,7,jul,232,1,-1,0,desconocido,no
48,administracion,casado,superior,no,0,no,no,celular,26,ago,60,5,-1,0,desconocido,no
36,tecnico,casado,superior,no,491,si,no,desconocido,8,may,103,3,-1,0,desconocido,no
54,administracion,casado,superior,no,3,no,si,celular,8,jul,443,1,-1,0,desconocido,no
36,collar azul,casado,secundaria,no,198,si,no,desconocido,9,may,400,2,-1,0,desconocido,no
52,empleado domestico,casado,secundaria,no,14363,no,no,desconocido,5,jun,132,1,-1,0,desconocido,no
34,tecnico,divorciado,secundaria,no,0,si,si,celular,18,ago,374,16,-1,0,desconocido,no
43,tecnico,casado,secundaria,no,136,no,no,celular,25,ago,363,7,-1,0,desconocido,si
32,administracion,soltero,superior,no,28,no,no,celular,8,ago,111,2,-1,0,desconocido,no
33,administracion,soltero,superior,no,335,no,no,celular,29,ago,130,4,-1,0,desconocido,no
51,empleado domestico,casado,unknown,no,174,no,no,telefono,29,jul,308,3,-1,0,desconocido,no
39,desempleado,casado,secundaria,no,270,si,no,desconocido,3,jun,116,1,-1,0,desconocido,no
44,administracion,soltero,superior,no,1206,no,no,celular,9,jul,160,2,-1,0,desconocido,no
49,empleado domestico,divorciado,primaria,no,198,si,no,desconocido,13,may,205,3,-1,0,desconocido,no
25,tecnico,casado,superior,no,914,si,no,celular,12,may,185,2,-1,0,desconocido,no
39,independiente,casado,secundaria,no,31,si,no,celular,20,nov,61,2,181,4,fracaso,no
54,tecnico,casado,secundaria,no,0,no,no,telefono,14,ago,159,2,106,6,exito,no
32,administracion,soltero,superior,no,347,si,no,celular,18,may,213,1,264,6,fracaso,no
36,administracion,casado,superior,no,860,si,no,desconocido,20,may,294,15,-1,0,desconocido,no
54,tecnico,casado,secundaria,no,89,si,no,celular,10,jul,140,3,-1,0,desconocido,no
31,tecnico,casado,secundaria,no,0,si,si,celular,28,ene,71,1,223,9,otro,no
45,servicios,casado,secundaria,no,0,no,si,celular,8,jul,47,7,-1,0,desconocido,no
31,admin.,soltero,secundaria,no,68,si,no,celular,16,abr,570,2,-1,0,desconocido,no
45,tecnico,casado,secundaria,no,-149,si,no,celular,14,jul,287,2,-1,0,desconocido,no
33,servicios,divorciado,secundaria,no,2411,si,no,celular,23,oct,130,1,161,1,fracaso,si
46,administracion,divorciado,superior,no,225,si,no,celular,14,may,201,1,345,1,otro,no
43,desconocido,soltero,superior,no,2731,no,no,celular,21,nov,11,7,-1,0,desconocido,no
50,administracion,casado,superior,no,112,si,no,celular,4,nov,70,5,85,5,otro,no
44,administracion,divorciado,superior,no,0,no,no,celular,22,ago,54,2,-1,0,desconocido,no
42,servicios,casado,secundaria,no,3620,si,no,desconocido,27,may,22,16,-1,0,desconocido,no
26,collar azul,soltero,secundaria,no,179,no,no,celular,30,jul,103,3,-1,0,desconocido,no
47,admin.,soltero,secundaria,no,1544,si,no,celular,6,abr,104,1,312,1,fracaso,no
48,collar azul,casado,primaria,no,199,no,no,telefono,18,ago,29,2,-1,0,desconocido,no
60,collar azul,casado,unknown,no,231,si,no,desconocido,12,may,57,2,-1,0,desconocido,no
27,admin.,divorciado,secundaria,no,76,si,no,desconocido,4,jun,236,1,-1,0,desconocido,no
30,desempleado,soltero,superior,no,302,no,no,celular,11,feb,528,3,-1,0,desconocido,si
28,admin.,soltero,secundaria,no,189,si,no,celular,31,jul,68,2,-1,0,desconocido,no
58,retirado,casado,primaria,no,565,no,no,telefono,7,jul,876,1,-1,0,desconocido,si
37,emprendedor,casado,superior,no,310,no,no,celular,1,sep,76,1,-1,0,desconocido,no
36,servicios,casado,secundaria,no,1746,si,no,desconocido,26,may,99,1,-1,0,desconocido,no
39,tecnico,casado,secundaria,no,6,si,no,celular,18,may,122,3,357,4,fracaso,no
52,desempleado,casado,primaria,no,-110,no,si,celular,29,ene,141,1,-1,0,desconocido,no
55,retirado,casado,secundaria,no,2749,si,si,desconocido,29,may,58,2,-1,0,desconocido,no
30,administracion,soltero,superior,no,6495,no,no,celular,30,mar,78,3,-1,0,desconocido,no
36,collar azul,soltero,secundaria,no,35,si,no,desconocido,3,jun,435,3,-1,0,desconocido,no
39,admin.,casado,secundaria,no,-650,no,no,celular,15,may,123,2,364,1,fracaso,no
47,collar azul,casado,primaria,no,292,no,si,telefono,28,jul,210,3,-1,0,desconocido,no
42,empleado domestico,soltero,primaria,no,5774,si,no,desconocido,15,may,54,2,-1,0,desconocido,no
42,administracion,casado,secundaria,no,2416,si,no,desconocido,20,may,138,4,-1,0,desconocido,no
58,retirado,casado,secundaria,no,35,no,no,celular,29,jul,336,7,-1,0,desconocido,no
68,retirado,casado,secundaria,no,19317,si,no,celular,4,ago,249,1,-1,0,desconocido,si
43,tecnico,casado,secundaria,no,50,no,no,desconocido,28,may,63,1,-1,0,desconocido,no
44,collar azul,casado,secundaria,no,-674,si,no,desconocido,5,may,257,1,-1,0,desconocido,no
49,tecnico,casado,superior,no,3726,no,no,celular,5,ago,875,2,-1,0,desconocido,si
57,retirado,casado,superior,no,1180,si,si,desconocido,14,may,191,2,-1,0,desconocido,no
61,independiente,divorciado,superior,no,6610,no,no,celular,24,feb,481,2,-1,0,desconocido,si
36,admin.,soltero,secundaria,no,319,si,no,celular,18,may,120,2,-1,0,desconocido,no
31,collar azul,casado,secundaria,no,1545,si,si,celular,13,may,207,1,-1,0,desconocido,no
51,tecnico,casado,superior,no,1315,no,no,telefono,5,jun,303,2,-1,0,desconocido,no
31,tecnico,soltero,superior,no,424,no,no,celular,21,ago,93,2,-1,0,desconocido,no
56,collar azul,casado,primaria,no,151,no,no,celular,3,feb,128,1,-1,0,desconocido,no
30,tecnico,soltero,superior,no,-970,no,si,celular,21,ago,194,2,-1,0,desconocido,no
38,servicios,casado,secundaria,no,-762,si,si,desconocido,30,may,408,2,-1,0,desconocido,no
35,servicios,casado,secundaria,no,181,si,no,celular,31,jul,5,3,-1,0,desconocido,no
31,collar azul,casado,unknown,no,-120,si,no,celular,17,jul,231,2,-1,0,desconocido,no
39,admin.,divorciado,secundaria,no,1022,si,no,desconocido,20,jun,20,3,-1,0,desconocido,no
50,administracion,casado,superior,no,78,si,no,celular,14,ene,218,3,161,9,otro,no
39,tecnico,casado,superior,no,209,no,no,desconocido,23,jul,36,2,-1,0,desconocido,no
26,admin.,casado,secundaria,no,2469,no,no,celular,16,jul,136,8,-1,0,desconocido,no
55,tecnico,casado,secundaria,no,0,no,no,celular,19,nov,336,1,-1,0,desconocido,no
43,collar azul,divorciado,primaria,no,328,no,si,celular,8,jul,192,1,-1,0,desconocido,no
34,empleado domestico,casado,superior,no,0,no,no,celular,26,may,141,1,188,1,fracaso,no
51,independiente,casado,primaria,no,307,si,si,desconocido,17,jun,65,2,-1,0,desconocido,no
31,administracion,casado,superior,no,1384,si,no,celular,30,ene,203,2,2,3,otro,no
32,administracion,casado,superior,no,0,no,no,celular,26,ago,104,9,-1,0,desconocido,no
53,tecnico,casado,secundaria,no,719,si,no,desconocido,14,may,230,1,-1,0,desconocido,no
44,administracion,divorciado,superior,no,0,no,no,celular,10,ago,71,1,-1,0,desconocido,no
38,emprendedor,casado,superior,no,6704,si,no,desconocido,21,may,205,2,-1,0,desconocido,no
47,independiente,casado,superior,no,4543,si,no,desconocido,14,may,162,1,-1,0,desconocido,no
36,administracion,casado,superior,no,0,si,no,desconocido,27,may,145,2,-1,0,desconocido,no
30,administracion,soltero,superior,no,149,si,no,desconocido,3,jun,220,2,-1,0,desconocido,no
46,collar azul,casado,secundaria,no,-1400,si,no,telefono,6,may,309,3,355,4,fracaso,no
33,emprendedor,casado,secundaria,no,-118,si,si,desconocido,27,may,421,3,-1,0,desconocido,no
43,collar azul,casado,secundaria,no,2160,no,no,celular,8,sep,261,1,98,1,exito,si
38,administracion,casado,superior,no,3452,no,no,celular,13,ago,132,2,-1,0,desconocido,no
27,tecnico,soltero,secundaria,no,842,no,no,celular,30,jul,273,1,91,1,otro,no
38,administracion,casado,unknown,no,3576,no,no,celular,25,nov,349,2,183,1,exito,si
41,desempleado,casado,superior,no,1666,no,no,desconocido,9,jun,291,3,-1,0,desconocido,no
29,tecnico,casado,secundaria,no,0,si,no,celular,28,jul,83,6,-1,0,desconocido,no
39,servicios,casado,secundaria,no,0,si,no,desconocido,20,may,793,2,-1,0,desconocido,no
42,collar azul,soltero,primaria,no,1628,si,no,celular,5,feb,119,1,195,8,exito,no
47,servicios,casado,secundaria,no,51,si,si,desconocido,16,may,312,1,-1,0,desconocido,no
30,collar azul,soltero,secundaria,si,447,no,no,desconocido,14,may,103,6,-1,0,desconocido,no
34,admin.,casado,secundaria,no,396,si,no,celular,16,jul,101,3,-1,0,desconocido,no
45,empleado domestico,casado,primaria,no,4994,no,no,desconocido,20,jun,48,1,-1,0,desconocido,no
43,admin.,casado,secundaria,no,3215,si,no,celular,21,jul,228,3,-1,0,desconocido,no
59,collar azul,casado,primaria,no,2814,no,no,desconocido,20,jun,81,3,-1,0,desconocido,no
50,tecnico,casado,secundaria,no,0,no,no,celular,7,jul,152,2,-1,0,desconocido,no
39,collar azul,casado,secundaria,no,293,si,no,desconocido,23,may,160,3,-1,0,desconocido,no
36,tecnico,casado,secundaria,no,474,si,no,desconocido,27,may,59,1,-1,0,desconocido,no
44,collar azul,casado,secundaria,no,16178,si,no,celular,21,nov,297,1,-1,0,desconocido,no
36,tecnico,casado,superior,no,0,no,no,celular,22,ago,147,2,-1,0,desconocido,no
27,administracion,soltero,superior,no,88,no,no,celular,4,may,143,1,-1,0,desconocido,no
29,servicios,casado,secundaria,no,308,si,no,desconocido,28,may,75,1,-1,0,desconocido,no
70,retirado,casado,secundaria,no,1164,no,no,telefono,14,may,338,3,185,2,fracaso,no
44,administracion,casado,superior,no,13893,no,no,desconocido,11,jun,29,2,-1,0,desconocido,no
55,administracion,casado,superior,no,0,si,no,desconocido,14,may,159,2,-1,0,desconocido,no
36,tecnico,divorciado,secundaria,no,-435,si,no,desconocido,2,jun,85,8,-1,0,desconocido,no
28,tecnico,soltero,secundaria,no,389,si,no,celular,11,may,15,7,-1,0,desconocido,no
50,administracion,divorciado,superior,no,356,no,no,celular,8,may,198,2,358,5,otro,no
49,tecnico,casado,secundaria,no,2718,no,no,desconocido,19,may,114,2,-1,0,desconocido,no
71,retirado,divorciado,superior,no,261,no,no,celular,12,ago,1117,2,-1,0,desconocido,no
31,admin.,soltero,secundaria,no,757,no,no,celular,3,feb,343,2,-1,0,desconocido,no
45,administracion,soltero,superior,no,16,no,no,celular,31,jul,59,2,-1,0,desconocido,no
42,collar azul,casado,secundaria,no,-422,no,no,celular,9,jul,31,1,-1,0,desconocido,no
45,admin.,casado,secundaria,no,248,no,no,celular,16,jul,212,2,-1,0,desconocido,no
47,tecnico,casado,primaria,no,145,si,no,desconocido,7,may,157,6,-1,0,desconocido,no
60,retirado,divorciado,secundaria,no,598,no,si,celular,8,jul,96,1,-1,0,desconocido,no
35,administracion,casado,superior,no,949,si,no,desconocido,27,may,245,2,-1,0,desconocido,no
31,tecnico,soltero,superior,no,614,no,no,celular,11,ago,72,4,-1,0,desconocido,no
33,collar azul,casado,primaria,no,1209,si,no,celular,16,abr,700,1,-1,0,desconocido,no
50,independiente,casado,superior,no,202,si,no,celular,15,abr,107,1,148,4,fracaso,no
51,collar azul,casado,secundaria,no,1840,si,no,celular,18,ago,312,3,-1,0,desconocido,no
34,tecnico,casado,secundaria,no,114,si,si,celular,4,jun,153,1,309,3,otro,no
56,servicios,casado,secundaria,no,-229,no,si,celular,23,jul,55,10,-1,0,desconocido,no
29,servicios,casado,secundaria,no,182,si,no,telefono,13,may,38,3,-1,0,desconocido,no
31,collar azul,casado,secundaria,no,401,no,no,celular,14,ago,96,3,-1,0,desconocido,no
44,tecnico,divorciado,unknown,no,759,si,no,desconocido,23,may,397,1,-1,0,desconocido,no
55,retirado,casado,secundaria,no,4194,no,si,telefono,30,jul,208,3,-1,0,desconocido,no
35,estudiante,soltero,unknown,no,0,no,no,telefono,28,ene,122,3,-1,0,desconocido,no
36,tecnico,casado,superior,no,629,si,si,celular,29,dic,109,1,246,1,fracaso,no
54,retirado,casado,secundaria,no,153,si,si,desconocido,26,may,74,1,-1,0,desconocido,no
32,administracion,casado,superior,no,553,si,no,celular,22,jul,72,1,-1,0,desconocido,no
36,administracion,divorciado,superior,no,1057,no,no,celular,5,feb,383,2,-1,0,desconocido,no
60,retirado,casado,secundaria,no,78,si,no,desconocido,12,may,113,3,-1,0,desconocido,no
32,tecnico,soltero,secundaria,no,-28,no,si,desconocido,4,jul,400,1,-1,0,desconocido,no
57,administracion,casado,superior,no,929,no,no,celular,19,ago,387,8,-1,0,desconocido,no
34,collar azul,casado,primaria,no,428,si,no,celular,18,may,59,2,-1,0,desconocido,no
27,estudiante,soltero,secundaria,no,268,si,no,celular,13,may,528,1,358,2,fracaso,no
52,administracion,soltero,superior,no,83,no,no,celular,26,ago,1223,6,-1,0,desconocido,si
45,admin.,divorciado,unknown,no,998,si,no,telefono,30,jul,38,2,-1,0,desconocido,no
58,admin.,soltero,secundaria,no,2223,no,no,celular,4,dic,1139,2,114,1,exito,no
39,collar azul,soltero,primaria,no,6,si,no,celular,19,nov,286,2,-1,0,desconocido,no
48,collar azul,soltero,secundaria,no,312,si,si,celular,3,feb,369,2,-1,0,desconocido,no
36,administracion,soltero,secundaria,no,0,no,no,celular,13,ago,333,5,-1,0,desconocido,no
31,tecnico,soltero,secundaria,no,691,si,no,celular,8,may,198,1,-1,0,desconocido,no
41,administracion,casado,superior,no,771,si,no,celular,26,ago,106,8,-1,0,desconocido,no
30,independiente,soltero,secundaria,no,192,no,no,celular,22,jul,423,1,-1,0,desconocido,no
57,retirado,casado,superior,no,0,no,no,celular,12,ago,116,4,-1,0,desconocido,no
29,admin.,soltero,secundaria,no,1070,si,no,desconocido,19,may,30,1,357,1,otro,si
29,servicios,divorciado,secundaria,no,84,si,no,celular,13,abr,1101,2,-1,0,desconocido,si
30,administracion,soltero,superior,no,2,no,no,celular,16,jun,102,1,85,1,fracaso,no
44,administracion,casado,superior,no,1242,si,no,celular,6,ago,384,6,-1,0,desconocido,no
33,estudiante,soltero,unknown,no,5969,no,no,celular,4,sep,156,2,127,8,fracaso,no
56,admin.,divorciado,secundaria,no,3337,si,no,telefono,17,nov,99,3,-1,0,desconocido,no
26,servicios,soltero,secundaria,no,1347,no,no,telefono,18,jun,280,6,92,5,otro,si
52,tecnico,casado,secundaria,no,64,no,no,telefono,29,ago,20,2,-1,0,desconocido,no
32,administracion,soltero,secundaria,no,249,si,no,desconocido,2,jun,258,1,-1,0,desconocido,no
36,tecnico,soltero,secundaria,no,0,no,no,celular,29,ago,85,6,-1,0,desconocido,no
26,collar azul,casado,secundaria,no,128,no,no,desconocido,4,jul,355,1,-1,0,desconocido,no
37,collar azul,casado,secundaria,no,196,si,no,desconocido,5,jun,66,3,-1,0,desconocido,no
34,tecnico,casado,secundaria,no,351,si,no,celular,18,jul,467,1,-1,0,desconocido,no
26,servicios,soltero,secundaria,no,5533,si,no,celular,7,may,582,2,283,4,fracaso,no
32,servicios,casado,secundaria,no,38,si,no,celular,15,may,744,1,-1,0,desconocido,si
30,administracion,soltero,superior,si,35,no,no,celular,30,jul,185,4,-1,0,desconocido,no
27,tecnico,soltero,secundaria,no,235,si,no,celular,12,may,13,5,-1,0,desconocido,no
42,admin.,soltero,secundaria,no,30,si,no,celular,4,feb,98,1,266,3,fracaso,no
33,collar azul,soltero,primaria,no,92,si,no,desconocido,9,may,127,1,-1,0,desconocido,no
37,collar azul,casado,secundaria,no,67,no,no,desconocido,3,jun,45,2,-1,0,desconocido,no
45,collar azul,casado,secundaria,no,4022,si,no,celular,29,ene,244,3,-1,0,desconocido,no
36,emprendedor,casado,superior,no,3057,no,no,desconocido,16,jun,2769,4,-1,0,desconocido,si
39,administracion,soltero,superior,no,0,si,no,celular,12,may,561,4,369,3,fracaso,no
33,administracion,soltero,superior,no,349,no,no,celular,22,ago,182,1,-1,0,desconocido,no
47,servicios,casado,secundaria,no,2322,no,no,celular,22,ago,618,1,-1,0,desconocido,no
49,emprendedor,casado,secundaria,no,167,si,si,desconocido,6,may,198,3,-1,0,desconocido,no
46,administracion,divorciado,secundaria,no,558,no,no,celular,19,ago,126,6,-1,0,desconocido,no
31,servicios,casado,secundaria,no,-230,si,si,celular,16,jul,715,1,-1,0,desconocido,no
43,desempleado,divorciado,secundaria,no,4094,si,no,celular,21,nov,63,1,-1,0,desconocido,no
30,collar azul,soltero,secundaria,si,239,si,no,desconocido,21,may,412,1,-1,0,desconocido,si
43,administracion,divorciado,superior,no,497,no,no,celular,13,may,66,1,363,22,fracaso,no
42,collar azul,casado,secundaria,no,179,si,no,celular,17,nov,96,1,-1,0,desconocido,no
30,admin.,soltero,superior,no,305,no,no,celular,30,abr,633,1,85,2,exito,si
33,administracion,soltero,superior,no,-67,si,no,desconocido,5,may,364,1,-1,0,desconocido,no
41,admin.,casado,secundaria,no,4539,no,no,desconocido,30,may,298,3,-1,0,desconocido,no
29,collar azul,soltero,secundaria,no,770,si,no,celular,17,abr,341,1,-1,0,desconocido,no
38,desempleado,casado,secundaria,no,-673,si,no,desconocido,26,may,364,1,-1,0,desconocido,no
29,tecnico,casado,superior,no,858,si,no,celular,12,jun,234,7,330,1,fracaso,no
80,empleado domestico,casado,primaria,no,0,no,no,celular,23,feb,639,1,189,1,fracaso,si
38,administracion,soltero,superior,no,5244,no,no,celular,8,ago,310,4,-1,0,desconocido,no
36,collar azul,divorciado,primaria,no,117,si,no,desconocido,2,jun,123,4,-1,0,desconocido,no
38,independiente,casado,superior,no,846,no,no,celular,2,jun,253,1,-1,0,desconocido,no
44,administracion,casado,secundaria,si,0,si,no,celular,11,jul,96,2,-1,0,desconocido,no
31,administracion,casado,superior,no,1331,no,no,celular,30,abr,297,1,86,3,exito,si
31,servicios,soltero,secundaria,no,31,si,si,desconocido,26,may,501,2,-1,0,desconocido,no
57,admin.,divorciado,primaria,no,179,si,no,celular,15,may,67,1,368,2,fracaso,no
37,collar azul,casado,primaria,no,543,si,no,desconocido,21,may,281,1,-1,0,desconocido,no
50,collar azul,casado,secundaria,no,253,si,si,celular,5,may,475,2,-1,0,desconocido,no
60,retirado,casado,primaria,no,71188,no,no,celular,6,oct,205,1,-1,0,desconocido,no
51,administracion,casado,superior,no,5108,si,no,celular,8,oct,272,1,102,8,otro,no
48,collar azul,casado,secundaria,no,1738,si,no,celular,15,abr,349,1,-1,0,desconocido,no
42,collar azul,casado,primaria,no,-97,si,no,celular,3,feb,216,4,271,5,fracaso,no
